timestamp,cat,activity,location
2020-06-09 05:35:51.264083,otto,committed_crimes,bathtub
2021-10-03 07:58:07.875044,otto,chomped,tastykabob
2021-10-16 04:56:42.849488,ozzy,committed_crimes,windowsill
2022-06-02 08:22:42.182574,ozzy,snoozed,bell_hall
2023-01-29 13:16:22.469591,ozzy,committed_crimes,bell_hall
2020-01-29 06:29:41.164896,ozzy,chomped,windowsill
2023-01-25 00:58:52.254589,otto,pondered,bell_hall
2021-06-19 11:18:22.548926,ozzy,meowed,kitchen
2019-12-06 06:30:12.921619,ozzy,committed_crimes,kitchen
2020-01-16 11:34:23.285468,otto,pondered,bell_hall
2021-10-13 08:31:58.804451,otto,hissed,white_house
2020-01-21 03:29:57.382795,ozzy,nibbled,windowsill
2020-08-17 09:30:48.976213,ozzy,hissed,kitchen
2019-05-23 20:03:16.261240,ozzy,meowed,national_mall
2022-09-08 08:57:36.035901,ozzy,meowed,bed
2022-04-17 12:26:49.803878,ozzy,snoozed,tastykabob
2019-07-11 16:45:30.621386,otto,meowed,white_house
2020-03-26 14:13:13.786605,ozzy,hissed,tastykabob
2023-03-16 12:57:10.181063,otto,hissed,bed
2022-01-01 04:51:21.246081,ozzy,meowed,shelf
2019-09-07 16:31:25.107211,ozzy,hissed,bell_hall
2019-07-17 20:18:33.341205,otto,chomped,national_mall
2019-10-10 06:43:36.580992,otto,snoozed,kitchen
2020-11-03 09:56:15.746344,ozzy,nibbled,kitchen
2021-11-08 05:15:00.244492,otto,pondered,national_mall
2019-10-29 22:58:32.664422,otto,committed_crimes,couch
2021-12-10 14:41:15.061109,otto,scratched,white_house
2020-04-22 00:07:53.457130,otto,hissed,tastykabob
2022-04-28 11:19:18.158764,otto,purred,shelf
2020-02-27 00:41:44.975019,otto,scratched,seh
2019-09-02 15:21:47.601614,otto,jumped,shelf
2022-02-13 01:30:49.933420,otto,committed_crimes,couch
2022-08-05 22:31:18.199531,otto,purred,shelf
2022-02-01 06:25:13.321707,otto,jumped,couch
2019-08-15 13:19:29.852696,ozzy,pondered,tastykabob
2023-04-12 05:47:42.065352,otto,scratched,white_house
2019-12-06 09:36:32.962195,ozzy,pondered,kitchen
2020-11-06 00:48:10.038151,otto,chomped,bathtub
2020-10-21 11:56:56.601025,ozzy,meowed,seh
2023-03-12 11:56:32.251235,ozzy,chomped,seh
2023-01-19 03:35:53.503911,ozzy,hissed,seh
2019-07-30 09:35:32.504107,ozzy,scratched,shelf
2019-06-10 08:04:36.472073,otto,nibbled,bathtub
2021-08-25 03:38:19.600742,otto,chomped,bed
2020-09-13 00:45:49.205920,ozzy,jumped,windowsill
2020-12-17 02:46:43.153251,otto,purred,white_house
2020-11-03 16:53:55.664451,ozzy,pondered,bell_hall
2021-09-25 21:10:35.538745,ozzy,meowed,kitchen
2022-12-20 04:33:54.279445,otto,scratched,shelf
2022-05-05 22:42:55.925216,ozzy,scratched,white_house
2023-03-25 18:10:15.962551,ozzy,jumped,shelf
2022-09-04 02:40:34.888322,otto,committed_crimes,kitchen
2022-10-14 16:37:16.900886,ozzy,pondered,white_house
2020-09-28 15:13:29.648516,otto,jumped,kitchen
2023-03-06 11:57:13.453915,ozzy,chomped,couch
2022-11-10 21:51:55.367835,ozzy,committed_crimes,national_mall
2019-09-03 12:03:23.642438,ozzy,scratched,kitchen
2020-07-23 13:50:50.854412,ozzy,meowed,white_house
2019-08-20 13:08:34.536780,ozzy,nibbled,bell_hall
2022-08-16 05:44:19.930554,otto,nibbled,windowsill
2019-10-04 01:17:50.496068,ozzy,nibbled,bathtub
2020-09-30 22:48:49.271691,ozzy,purred,bell_hall
2020-01-22 18:10:57.413752,ozzy,meowed,seh
2020-11-28 06:07:09.448500,ozzy,jumped,shelf
2020-06-07 21:58:18.855266,ozzy,committed_crimes,bed
2022-01-06 20:38:15.518749,otto,jumped,shelf
2019-09-23 17:35:14.183302,otto,scratched,seh
2019-04-30 13:17:44.930240,ozzy,snoozed,windowsill
2021-09-01 21:29:28.745673,ozzy,scratched,kitchen
2022-02-24 00:13:00.285314,otto,pondered,bed
2023-01-26 16:40:40.114963,otto,purred,windowsill
2021-01-12 21:42:23.149028,ozzy,snoozed,bathtub
2020-12-07 16:00:25.800349,otto,pondered,bell_hall
2022-01-15 12:23:24.245684,ozzy,chomped,seh
2022-02-16 13:35:04.369049,otto,jumped,bell_hall
2020-03-15 05:41:34.891158,ozzy,nibbled,bed
2023-04-09 11:35:27.624939,ozzy,meowed,bell_hall
2020-09-12 16:50:24.266272,ozzy,scratched,bell_hall
2022-07-08 10:22:17.675501,ozzy,chomped,bed
2020-06-13 07:07:43.077750,otto,hissed,shelf
2020-03-11 20:55:07.335402,ozzy,pondered,national_mall
2022-08-14 17:44:49.547627,ozzy,pondered,kitchen
2019-03-26 22:21:29.302068,ozzy,nibbled,shelf
2021-05-31 03:47:41.878665,ozzy,hissed,kitchen
2022-05-04 10:35:30.521779,ozzy,hissed,windowsill
2020-05-15 09:23:04.449887,otto,meowed,kitchen
2021-04-06 09:27:57.979485,otto,committed_crimes,bathtub
2023-05-21 14:45:50.369881,ozzy,hissed,national_mall
2021-11-03 17:37:39.128919,otto,committed_crimes,tastykabob
2022-08-23 11:49:47.709078,otto,hissed,national_mall
2021-03-05 01:23:42.735210,otto,meowed,couch
2023-05-09 06:44:27.346561,ozzy,chomped,bed
2019-08-18 14:12:43.072066,ozzy,meowed,seh
2019-10-31 08:53:20.439625,otto,scratched,couch
2020-09-26 17:31:27.662277,ozzy,chomped,bed
2022-07-18 18:49:19.825356,ozzy,pondered,bell_hall
2020-04-16 21:11:07.584319,ozzy,pondered,seh
2022-05-05 17:50:43.758604,otto,nibbled,shelf
2019-05-10 17:31:04.862094,otto,nibbled,national_mall
2019-10-04 06:21:20.340976,otto,hissed,windowsill
2020-05-11 19:08:25.479493,otto,snoozed,windowsill
2020-10-08 13:17:19.685743,ozzy,meowed,kitchen
2023-03-14 06:26:29.653315,otto,hissed,shelf
2021-05-01 07:49:24.573281,ozzy,committed_crimes,shelf
2021-01-19 02:59:09.528809,ozzy,meowed,windowsill
2021-09-24 15:03:39.923270,otto,hissed,national_mall
2021-09-16 04:02:09.467769,otto,nibbled,shelf
2023-01-09 00:29:43.421250,otto,jumped,windowsill
2022-03-05 01:05:18.782076,otto,purred,kitchen
2023-01-20 13:48:05.521173,ozzy,purred,white_house
2022-12-22 02:34:38.757881,otto,purred,tastykabob
2021-12-13 04:15:51.369968,ozzy,meowed,national_mall
2019-07-10 01:31:26.395485,ozzy,snoozed,seh
2023-01-08 12:40:14.566109,ozzy,scratched,white_house
2020-05-19 08:48:24.361052,ozzy,scratched,national_mall
2021-12-13 13:51:37.475853,ozzy,pondered,bed
2020-07-05 19:05:28.624018,ozzy,scratched,bell_hall
2020-01-06 03:08:43.668628,ozzy,pondered,couch
2019-09-04 20:07:24.196618,ozzy,committed_crimes,windowsill
2022-08-14 18:47:22.716005,ozzy,hissed,bathtub
2019-06-02 11:37:57.549211,ozzy,pondered,tastykabob
2020-06-07 10:45:08.751617,ozzy,hissed,seh
2019-12-05 07:59:24.299557,otto,meowed,bed
2023-03-30 08:27:38.553569,ozzy,chomped,tastykabob
2021-11-22 16:42:40.393710,otto,committed_crimes,windowsill
2021-03-10 06:02:31.440724,ozzy,pondered,seh
2020-02-01 13:52:09.506205,ozzy,pondered,kitchen
2021-06-12 01:13:41.689470,otto,chomped,couch
2019-10-07 19:30:35.537466,ozzy,nibbled,bell_hall
2022-02-08 14:01:23.998634,ozzy,pondered,national_mall
2021-08-05 00:56:53.926584,ozzy,jumped,seh
2022-01-03 17:18:54.067436,ozzy,scratched,kitchen
2020-04-16 02:55:43.904713,otto,snoozed,seh
2022-04-22 18:57:19.705993,otto,nibbled,kitchen
2019-04-15 03:13:48.205809,ozzy,jumped,bell_hall
2022-09-19 21:41:15.053541,ozzy,hissed,white_house
2019-10-23 14:44:30.452532,ozzy,nibbled,bathtub
2020-12-13 01:33:22.877600,otto,meowed,kitchen
2019-07-20 03:16:49.728259,otto,snoozed,national_mall
2021-10-13 09:17:26.695549,ozzy,nibbled,seh
2019-08-21 06:15:39.406462,otto,purred,kitchen
2022-03-06 05:47:21.176860,ozzy,scratched,national_mall
2020-10-08 23:18:13.156788,otto,jumped,bed
2022-11-28 01:52:30.265851,otto,pondered,bed
2022-05-13 21:12:39.551291,ozzy,snoozed,bed
2019-03-26 02:40:42.824094,ozzy,jumped,couch
2023-04-12 13:50:51.710118,otto,pondered,bed
2019-09-12 19:47:34.519498,otto,purred,couch
2021-11-28 10:16:36.489645,otto,purred,shelf
2021-07-21 16:47:34.364971,otto,purred,bell_hall
2020-07-06 16:18:35.883622,ozzy,snoozed,windowsill
2023-02-15 22:26:18.039447,ozzy,purred,national_mall
2019-12-15 03:12:00.777752,ozzy,committed_crimes,kitchen
2020-05-15 03:57:24.306859,otto,purred,seh
2020-03-15 03:12:45.196574,ozzy,jumped,bathtub
2020-06-12 19:38:53.188698,otto,nibbled,white_house
2019-08-05 12:04:04.951517,otto,committed_crimes,kitchen
2022-07-06 17:44:07.111898,otto,purred,couch
2019-12-18 11:02:33.387668,ozzy,purred,kitchen
2019-06-22 10:01:18.219178,ozzy,chomped,shelf
2022-02-10 16:53:31.057963,ozzy,meowed,bed
2023-05-13 06:40:03.968614,otto,purred,white_house
2020-07-20 19:16:36.007505,otto,snoozed,seh
2021-12-14 19:26:12.316691,otto,snoozed,national_mall
2021-02-01 20:17:39.537547,ozzy,hissed,bed
2022-02-25 07:46:49.831650,ozzy,nibbled,bell_hall
2021-12-20 03:46:40.757561,otto,hissed,bed
2021-11-19 02:08:17.350053,otto,pondered,kitchen
2020-11-14 13:10:35.540629,otto,purred,white_house
2020-05-04 10:46:01.053412,otto,snoozed,bed
2023-01-20 15:19:28.828017,ozzy,hissed,windowsill
2020-08-27 10:58:09.678870,ozzy,meowed,white_house
2020-02-29 13:00:01.314303,ozzy,chomped,kitchen
2021-07-16 07:47:29.959063,otto,committed_crimes,windowsill
2022-09-10 15:10:10.075630,otto,purred,tastykabob
2022-08-01 00:09:56.803809,otto,scratched,seh
2019-09-15 05:01:41.186787,otto,scratched,white_house
2022-11-04 21:28:02.678015,otto,nibbled,shelf
2020-01-03 13:20:15.866189,otto,meowed,national_mall
2019-03-14 16:13:24.813612,otto,hissed,bell_hall
2022-05-07 12:44:58.089824,ozzy,snoozed,seh
2022-02-07 17:24:05.091950,otto,pondered,bathtub
2022-06-16 08:45:15.389909,otto,pondered,windowsill
2021-11-15 01:34:22.364609,otto,hissed,bell_hall
2021-09-25 14:19:29.894621,ozzy,scratched,bell_hall
2022-05-24 23:30:43.004353,otto,purred,bathtub
2023-05-13 09:45:54.872664,ozzy,snoozed,white_house
2020-05-29 14:27:33.236250,ozzy,nibbled,national_mall
2020-11-30 09:54:38.406663,ozzy,jumped,bed
2021-07-22 08:21:28.331580,otto,pondered,shelf
2019-08-31 16:19:58.119904,otto,scratched,bed
2020-06-01 03:33:54.893237,otto,scratched,tastykabob
2019-10-11 23:39:12.176608,ozzy,committed_crimes,kitchen
2020-01-08 04:56:39.423875,ozzy,hissed,bell_hall
2020-10-05 17:52:43.433110,otto,chomped,seh
2019-08-04 20:43:02.711363,otto,scratched,bell_hall
2022-12-07 13:41:31.059811,ozzy,jumped,seh
2020-04-23 07:45:24.015509,otto,committed_crimes,national_mall
2022-08-03 23:02:24.611758,otto,committed_crimes,tastykabob
2023-05-11 03:34:20.370458,ozzy,meowed,shelf
2020-06-09 17:35:20.325323,ozzy,chomped,bathtub
2021-07-31 16:48:35.559926,otto,scratched,national_mall
2021-10-10 15:48:29.836440,otto,committed_crimes,white_house
2022-10-08 18:18:12.551276,otto,nibbled,seh
2022-09-05 15:55:50.881419,otto,chomped,tastykabob
2021-02-23 21:29:40.815782,otto,scratched,bell_hall
2019-06-25 02:47:09.692273,ozzy,purred,tastykabob
2019-03-20 16:24:43.658298,ozzy,chomped,bell_hall
2020-03-01 20:10:34.545283,ozzy,committed_crimes,white_house
2021-01-23 14:22:00.604282,ozzy,hissed,white_house
2021-11-30 09:57:49.924761,otto,nibbled,shelf
2020-10-20 18:16:40.347808,otto,chomped,kitchen
2022-03-04 17:35:38.083236,ozzy,nibbled,windowsill
2021-10-22 06:18:41.700320,ozzy,nibbled,couch
2019-03-16 14:34:12.505696,otto,pondered,kitchen
2020-09-25 22:46:38.769380,ozzy,scratched,white_house
2022-08-31 16:33:48.242580,otto,hissed,bed
2019-04-10 04:36:24.447409,ozzy,meowed,seh
2021-05-09 18:57:43.182626,otto,meowed,seh
2022-01-17 19:21:30.776531,otto,nibbled,bed
2022-01-03 09:33:34.550757,ozzy,scratched,national_mall
2019-04-09 12:17:32.227477,otto,pondered,shelf
2019-10-05 02:09:02.676350,otto,chomped,shelf
2020-07-16 22:27:01.315658,otto,committed_crimes,national_mall
2023-01-25 14:10:26.499456,otto,meowed,national_mall
2020-07-01 01:27:05.722164,otto,purred,windowsill
2023-03-06 10:59:34.286944,otto,nibbled,windowsill
2021-09-18 23:29:45.511571,otto,snoozed,shelf
2023-03-16 08:41:04.727792,otto,hissed,kitchen
2022-11-20 02:02:18.615725,ozzy,snoozed,bathtub
2022-11-17 10:39:04.503508,otto,pondered,bed
2023-03-26 01:48:54.427130,otto,committed_crimes,white_house
2021-09-30 04:44:12.072969,ozzy,scratched,tastykabob
2021-08-01 01:47:08.517416,ozzy,snoozed,shelf
2019-04-26 20:20:43.505470,ozzy,scratched,national_mall
2022-12-24 04:33:33.541495,otto,nibbled,kitchen
2021-03-17 08:11:52.706251,ozzy,snoozed,national_mall
2019-07-29 22:30:51.041295,ozzy,scratched,seh
2019-12-20 02:55:58.501511,ozzy,scratched,shelf
2021-12-16 12:54:07.371042,otto,scratched,seh
2021-10-17 20:56:30.159536,ozzy,purred,bed
2019-06-12 03:39:28.989189,otto,pondered,kitchen
2020-06-18 19:30:18.117370,ozzy,snoozed,seh
2023-01-04 22:17:44.924599,ozzy,snoozed,kitchen
2022-07-11 03:10:47.373373,ozzy,pondered,tastykabob
2022-05-25 08:57:00.298403,otto,nibbled,tastykabob
2022-11-09 02:37:55.368919,ozzy,chomped,tastykabob
2020-05-29 07:05:38.195914,ozzy,chomped,couch
2021-12-03 17:52:32.309903,otto,pondered,bathtub
2020-09-09 23:15:25.028863,otto,committed_crimes,shelf
2019-06-02 01:34:03.525954,ozzy,jumped,white_house
2023-04-20 16:26:34.300781,otto,pondered,bell_hall
2022-04-10 23:54:35.090678,otto,pondered,couch
2020-02-05 12:42:41.050559,otto,meowed,bed
2022-02-02 20:34:13.329285,ozzy,pondered,shelf
2019-10-05 13:11:21.420598,ozzy,purred,shelf
2022-12-04 05:43:25.477600,otto,committed_crimes,seh
2020-07-31 05:59:38.897676,otto,jumped,white_house
2022-11-12 01:25:32.012503,otto,purred,bell_hall
2021-11-06 11:20:23.954944,ozzy,jumped,bell_hall
2023-03-30 18:28:05.751281,otto,scratched,national_mall
2019-09-23 19:02:00.701894,ozzy,scratched,bell_hall
2022-01-09 03:49:44.268016,ozzy,scratched,shelf
2019-05-06 18:27:53.080723,ozzy,scratched,kitchen
2020-07-26 04:12:31.411621,ozzy,scratched,shelf
2021-04-24 19:44:28.425888,otto,hissed,windowsill
2022-04-01 02:16:19.879991,ozzy,chomped,bell_hall
2021-11-02 01:09:03.832760,ozzy,pondered,bed
2023-01-13 22:25:21.814441,ozzy,committed_crimes,bell_hall
2020-05-04 19:54:50.362301,otto,meowed,bathtub
2021-12-07 07:53:19.478905,otto,committed_crimes,bell_hall
2021-12-10 08:09:36.066532,ozzy,hissed,bathtub
2020-07-18 19:06:03.344440,otto,jumped,national_mall
2020-03-20 23:32:41.774699,ozzy,nibbled,couch
2023-02-25 11:39:00.897969,ozzy,scratched,white_house
2021-07-30 08:14:54.944332,ozzy,jumped,shelf
2023-01-10 12:48:48.664748,otto,hissed,bathtub
2022-01-11 18:44:38.132780,otto,scratched,seh
2020-01-08 20:03:44.128691,ozzy,pondered,tastykabob
2021-12-02 15:56:03.351582,otto,committed_crimes,national_mall
2019-09-27 05:59:02.707339,ozzy,nibbled,shelf
2020-08-21 10:43:06.604720,otto,pondered,white_house
2023-04-06 20:49:40.161315,otto,meowed,bell_hall
2021-06-13 20:51:45.460943,ozzy,chomped,seh
2019-10-03 11:19:54.139238,ozzy,pondered,tastykabob
2019-03-19 02:01:17.395560,ozzy,purred,shelf
2021-02-08 07:39:04.481747,ozzy,scratched,bathtub
2020-11-02 18:54:17.318297,ozzy,meowed,tastykabob
2019-08-12 14:35:17.476550,ozzy,jumped,bathtub
2022-10-13 13:45:42.261640,otto,pondered,white_house
2022-03-06 03:18:43.411397,ozzy,pondered,national_mall
2020-04-08 04:40:48.320739,otto,purred,bed
2020-07-31 23:49:16.799791,ozzy,nibbled,bell_hall
2022-12-02 10:13:00.044258,otto,pondered,bathtub
2021-07-03 13:49:34.184734,otto,hissed,windowsill
2021-06-02 07:16:21.290753,otto,snoozed,kitchen
2022-06-18 10:23:49.041158,otto,chomped,national_mall
2021-08-23 21:41:57.336738,otto,chomped,bell_hall
2023-04-12 09:39:58.199224,otto,nibbled,bathtub
2022-03-06 11:30:20.898116,ozzy,scratched,bathtub
2021-04-24 08:34:42.818603,ozzy,purred,bed
2021-10-20 00:10:23.766825,ozzy,committed_crimes,national_mall
2020-08-07 09:44:44.494574,ozzy,pondered,seh
2022-10-03 06:07:36.301907,otto,snoozed,bell_hall
2019-07-31 10:21:24.526025,ozzy,hissed,bathtub
2019-07-15 13:16:52.810404,ozzy,meowed,windowsill
2020-11-11 10:25:12.605991,otto,jumped,couch
2022-02-04 20:35:25.149894,ozzy,meowed,bell_hall
2020-04-15 19:31:09.768035,ozzy,scratched,national_mall
2021-03-19 15:10:23.927922,ozzy,purred,bathtub
2023-02-21 23:33:00.348054,otto,pondered,tastykabob
2020-08-01 20:35:45.058480,ozzy,purred,white_house
2022-10-04 21:27:31.720369,ozzy,committed_crimes,kitchen
2020-08-25 21:29:04.961690,otto,pondered,windowsill
2022-07-24 15:38:03.107843,otto,chomped,bed
2019-10-12 08:28:31.989193,ozzy,hissed,couch
2020-11-06 22:35:46.735953,ozzy,hissed,windowsill
2022-06-22 20:23:50.083753,ozzy,hissed,windowsill
2022-05-12 07:58:19.947550,ozzy,hissed,couch
2019-08-06 13:39:18.318406,ozzy,hissed,national_mall
2020-04-23 20:03:50.346005,ozzy,chomped,shelf
2020-08-10 10:50:20.487039,ozzy,jumped,seh
2023-03-28 01:18:50.757020,otto,meowed,shelf
2023-02-18 03:19:07.787200,ozzy,chomped,bathtub
2020-02-05 00:29:55.253017,otto,jumped,couch
2021-06-02 17:08:16.057317,ozzy,hissed,national_mall
2020-05-19 12:41:55.297583,ozzy,chomped,shelf
2020-12-17 16:42:21.752581,ozzy,scratched,windowsill
2019-06-23 01:15:10.019469,ozzy,snoozed,shelf
2021-02-01 14:19:27.133831,ozzy,jumped,bathtub
2020-04-04 08:15:05.190162,ozzy,jumped,shelf
2020-11-21 02:40:18.804192,ozzy,scratched,shelf
2019-08-27 03:28:12.214818,otto,scratched,shelf
2022-06-10 01:37:58.325719,ozzy,nibbled,windowsill
2019-09-14 16:32:04.224216,ozzy,committed_crimes,windowsill
2019-11-22 11:21:02.497349,otto,jumped,bathtub
2022-03-05 19:01:48.360964,ozzy,committed_crimes,tastykabob
2022-03-12 14:03:05.608504,ozzy,nibbled,couch
2020-08-05 06:26:12.832724,otto,snoozed,bathtub
2019-11-14 19:52:12.697669,ozzy,chomped,white_house
2020-05-04 09:52:05.256720,ozzy,meowed,windowsill
2021-09-09 10:58:37.384386,otto,hissed,couch
2020-09-24 00:24:22.661330,ozzy,purred,windowsill
2020-03-11 02:17:56.572418,otto,snoozed,seh
2019-08-21 06:17:28.345093,otto,nibbled,white_house
2022-04-29 23:28:30.750248,ozzy,committed_crimes,couch
2021-10-28 22:23:46.625194,ozzy,committed_crimes,bathtub
2022-08-20 13:12:03.259926,ozzy,snoozed,bed
2022-09-01 07:44:36.067477,ozzy,snoozed,kitchen
2020-10-24 10:22:23.780987,ozzy,scratched,couch
2021-06-18 13:31:37.135847,ozzy,committed_crimes,seh
2022-06-01 00:04:09.485398,ozzy,snoozed,kitchen
2021-08-12 06:15:52.671220,otto,nibbled,bed
2021-09-03 21:20:53.477231,ozzy,meowed,shelf
2022-05-06 09:16:56.269213,otto,scratched,kitchen
2022-06-15 05:07:13.572362,ozzy,hissed,bell_hall
2021-01-07 07:12:06.992584,otto,purred,couch
2022-04-25 04:20:11.821513,otto,snoozed,seh
2021-08-30 13:27:09.750719,otto,chomped,white_house
2021-05-29 15:55:09.046617,ozzy,purred,shelf
2022-06-13 02:06:59.337024,ozzy,committed_crimes,national_mall
2019-03-23 00:32:19.409709,otto,scratched,bathtub
2020-06-19 20:45:20.416852,ozzy,pondered,bathtub
2022-05-15 19:36:07.880429,otto,chomped,shelf
2022-09-13 23:39:17.461552,otto,scratched,national_mall
2022-11-03 03:37:25.729465,ozzy,chomped,kitchen
2022-07-25 06:57:06.594605,otto,committed_crimes,national_mall
2020-05-06 10:05:08.365923,otto,meowed,bathtub
2022-05-16 07:34:51.522195,ozzy,pondered,bathtub
2020-06-09 09:52:49.031551,otto,chomped,white_house
2022-08-16 12:17:52.951842,otto,jumped,couch
2022-07-23 07:58:12.567824,otto,purred,shelf
2021-09-06 06:48:59.767387,otto,meowed,national_mall
2019-12-05 16:27:23.029880,otto,nibbled,bed
2020-10-05 02:41:15.215195,ozzy,meowed,tastykabob
2020-08-18 23:38:26.997404,otto,jumped,bathtub
2022-10-17 10:15:59.499103,ozzy,pondered,shelf
2022-01-10 11:39:54.074646,ozzy,snoozed,national_mall
2023-01-20 19:01:58.151733,otto,jumped,bell_hall
2023-05-16 22:53:06.136531,ozzy,committed_crimes,national_mall
2022-10-11 06:09:05.827681,otto,pondered,seh
2019-05-27 23:53:11.871261,ozzy,jumped,windowsill
2020-04-03 20:17:40.254972,ozzy,nibbled,shelf
2022-06-26 09:34:52.541204,ozzy,jumped,windowsill
2021-05-18 10:07:18.104729,otto,hissed,shelf
2021-06-25 07:02:22.776320,otto,pondered,white_house
2021-02-13 04:00:33.498505,ozzy,nibbled,shelf
2022-11-01 02:27:54.284108,otto,hissed,seh
2021-12-21 06:21:45.227909,ozzy,snoozed,bell_hall
2020-10-17 11:35:53.991344,otto,jumped,tastykabob
2020-06-28 21:48:05.614031,ozzy,nibbled,bathtub
2019-05-23 01:23:39.810753,otto,snoozed,windowsill
2020-07-14 20:21:56.347631,otto,committed_crimes,bed
2020-06-01 07:54:25.794629,otto,chomped,bed
2019-08-25 01:25:20.944178,otto,jumped,national_mall
2020-12-21 17:37:57.218540,otto,meowed,shelf
2020-03-21 18:58:54.812425,ozzy,purred,bed
2019-08-09 03:16:53.109968,otto,snoozed,kitchen
2022-02-18 12:00:59.008821,otto,jumped,national_mall
2020-05-10 03:14:33.062330,otto,chomped,white_house
2019-07-06 07:33:13.709976,ozzy,purred,bed
2020-03-06 00:45:47.999785,otto,scratched,seh
2021-01-03 13:31:53.492439,otto,jumped,couch
2020-10-05 00:50:39.746334,ozzy,pondered,white_house
2020-05-01 21:40:49.913943,otto,pondered,bell_hall
2019-03-17 00:07:51.264881,otto,committed_crimes,national_mall
2023-03-29 19:44:46.717597,otto,nibbled,kitchen
2020-04-04 14:36:04.961135,otto,nibbled,bell_hall
2021-06-02 15:40:48.657484,ozzy,jumped,seh
2021-07-26 06:20:52.951059,otto,pondered,windowsill
2023-01-30 02:59:47.461850,otto,snoozed,white_house
2021-05-15 04:59:00.917759,ozzy,jumped,bathtub
2019-09-03 13:16:32.015238,ozzy,nibbled,tastykabob
2020-06-16 04:51:38.876811,ozzy,hissed,tastykabob
2019-09-27 03:34:54.666825,ozzy,meowed,kitchen
2020-06-07 08:15:39.459584,ozzy,scratched,shelf
2022-09-04 21:30:09.571499,ozzy,nibbled,bell_hall
2020-08-03 12:35:57.005962,ozzy,nibbled,tastykabob
2022-11-21 14:47:26.702669,ozzy,meowed,bell_hall
2021-01-27 12:43:49.978209,otto,scratched,bed
2022-04-05 17:18:30.970309,ozzy,committed_crimes,bathtub
2020-10-09 15:02:59.976621,ozzy,purred,couch
2023-05-21 21:42:49.593290,ozzy,pondered,tastykabob
2022-10-25 18:09:02.525947,otto,chomped,bell_hall
2020-07-21 19:07:48.733955,otto,scratched,tastykabob
2021-09-08 19:26:30.882746,otto,scratched,bed
2020-11-26 21:39:14.961508,ozzy,pondered,white_house
2021-06-26 06:52:09.054184,otto,committed_crimes,bell_hall
2022-04-07 20:30:51.073927,ozzy,snoozed,national_mall
2019-10-24 12:05:25.514097,ozzy,scratched,kitchen
2020-10-02 15:41:07.840899,otto,pondered,tastykabob
2019-12-13 22:33:31.115937,ozzy,chomped,tastykabob
2021-08-09 11:51:45.363720,otto,purred,couch
2020-05-20 08:15:51.606986,otto,purred,couch
2020-02-29 00:20:56.663754,otto,scratched,kitchen
2020-02-26 08:35:56.802673,otto,jumped,shelf
2020-09-29 09:32:07.122861,ozzy,scratched,bed
2023-02-12 11:58:45.426904,otto,snoozed,bell_hall
2021-08-13 05:02:05.482398,otto,chomped,couch
2023-02-26 20:19:20.259224,ozzy,hissed,bathtub
2021-01-09 15:33:48.714847,ozzy,meowed,bell_hall
2019-07-31 09:01:46.781742,ozzy,hissed,shelf
2019-08-01 08:07:34.976325,ozzy,nibbled,seh
2021-08-18 03:46:02.817883,ozzy,jumped,bed
2022-07-02 20:27:48.119489,otto,chomped,tastykabob
2021-09-10 07:44:04.151061,otto,committed_crimes,shelf
2021-11-30 15:23:45.733029,ozzy,scratched,shelf
2022-08-12 11:56:58.281223,ozzy,hissed,tastykabob
2022-04-19 22:23:17.216848,otto,nibbled,windowsill
2021-04-06 11:21:52.959510,ozzy,meowed,seh
2019-10-18 01:06:28.252222,ozzy,nibbled,bed
2022-05-21 09:43:15.579285,otto,nibbled,white_house
2020-12-02 20:15:07.414818,otto,snoozed,white_house
2020-03-06 02:35:21.362969,otto,purred,couch
2020-09-05 00:24:05.765401,otto,scratched,national_mall
2020-06-10 01:16:39.410775,ozzy,purred,kitchen
2023-04-14 18:27:30.979437,ozzy,purred,bell_hall
2022-02-01 01:29:40.942342,ozzy,snoozed,couch
2020-09-17 12:01:09.764394,otto,jumped,shelf
2021-06-10 02:49:39.044566,otto,hissed,shelf
2021-07-15 10:09:18.330215,otto,meowed,couch
2022-03-06 20:27:59.780363,ozzy,committed_crimes,bell_hall
2019-10-22 14:20:49.049708,ozzy,jumped,shelf
2020-12-13 05:06:02.602443,ozzy,purred,couch
2023-02-18 04:12:24.218026,otto,meowed,white_house
2021-05-29 09:35:38.409146,otto,pondered,kitchen
2021-06-28 01:19:45.558028,otto,scratched,tastykabob
2020-03-27 16:04:22.939811,ozzy,purred,shelf
2021-03-24 08:53:33.920830,ozzy,jumped,shelf
2019-05-16 13:02:32.760637,ozzy,hissed,national_mall
2022-10-17 07:15:31.284906,ozzy,meowed,national_mall
2022-03-30 11:49:20.197315,ozzy,committed_crimes,bed
2021-08-27 11:05:03.493508,ozzy,scratched,white_house
2022-11-29 14:58:55.618340,ozzy,committed_crimes,bed
2019-10-16 18:55:30.211756,ozzy,purred,national_mall
2023-03-09 07:26:18.206903,otto,nibbled,seh
2019-12-01 20:45:11.205920,ozzy,hissed,bell_hall
2022-07-14 01:46:21.156404,ozzy,pondered,shelf
2021-11-17 11:27:52.450127,ozzy,meowed,shelf
2023-01-29 07:12:20.779295,ozzy,scratched,tastykabob
2020-08-02 06:21:49.505581,otto,nibbled,white_house
2020-07-27 18:28:57.414999,ozzy,snoozed,tastykabob
2022-12-11 09:25:27.045740,ozzy,committed_crimes,shelf
